subject,session,run,decoder,study,trial,pre_gap_s,n_channels_used,trial_dur_s,exponent_low,exponent_high,whole_head_exponent,relative_alpha_power,relative_delta_power,spectral_edge_95,spectral_entropy,lempel_ziv,mu_c3,mu_c4,mu_mean,mu_lateralisation,emg_index,mean_dist,median_dist,frac_within,vel_alignment
S09,Se01,R11,AR,Main,1,3.24,11,60.04,1.4372371075307107,3.303090459756094,1.3999520110893489,0.05475651928407381,0.6374997310719912,25.21975496305974,0.4855632939272325,0.21931568569324172,0.08415568575416206,0.07417724624227692,0.0791664659982195,0.0630218829782648,0.08346370060067702,0.3826403331541709,0.37343657464614616,0.014656895403064623,0.006359845479589337
S09,Se01,R11,AR,Main,2,3.24,11,60.0,1.8953856159225657,0.6267995111357826,1.5412946203759983,0.07864971315542621,0.6270991250547387,23.463444770823273,0.6237122523738321,0.3563879892515178,0.11959629656443128,0.07864971315542621,0.09912300485992875,0.20654430052270364,0.04388033107408509,0.4662560222907847,0.4639913546373356,0.044,-0.05516516412611679
S09,Se01,R11,AR,Main,3,3.24,11,60.04,1.6314335422780268,3.284595498687184,1.6808878171373032,0.07733094830695042,0.5498339493863819,27.604458612015513,0.646367774295705,0.2686617149742211,0.03500282075812177,0.21084558881114304,0.12292420478463241,-0.7152487517047764,0.07202939722004548,0.32298612062642573,0.2991295004674173,0.03397734843437708,0.06256398702987366
S09,Se01,R11,AR,Main,4,3.2,11,60.04,0.9207961132156818,3.5934738690633576,1.2638866688946662,0.08719490462770846,0.3664797385520579,31.14655997122853,0.8046580369009781,0.3070419599705384,0.09178312207594166,0.0861640881326727,0.08897360510430719,0.03157697126401447,0.11839460230306963,0.5168396637899341,0.41511793805415237,0.021319120586275817,0.018586670945764605
S09,Se01,R12,AR,Main,0,2.321,11,60.0,1.6175200749760408,3.4773912400479685,1.5230123372568458,0.05593945097062779,0.4797629609979752,30.12215592568044,0.6692577217844071,0.28511039140121425,0.05593945097062779,0.11011221840489276,0.08302583468776027,-0.3262404264768636,0.06814402680927249,0.2743490494588663,0.26316314990858214,0.15333333333333332,0.07987938329187137
S09,Se01,R12,AR,Main,1,3.28,11,60.0,1.570319664816306,0.8138901068057444,1.381999086914866,0.1042732761718436,0.6190257548655607,29.248805511535,0.6302862888951706,0.2686617149742211,0.11308055943136032,0.11526455883917643,0.11417255913526837,-0.009564467260598786,0.07609192773430713,0.2761547924472619,0.2444559841285796,0.108,0.13449555112564773
S09,Se01,R12,AR,Main,2,3.24,11,60.0,1.5884459835432427,2.8749185903232264,1.4528729619432128,0.0895244160966343,0.4601210451257805,26.937781248756185,0.6901525663454523,0.29607617568587635,0.06378974813168137,0.0774748892873194,0.07063231870950037,-0.09687591605142444,0.03972900272529068,0.36806757185303796,0.3693431644603254,0.09466666666666666,0.13603665573761936
S09,Se01,R12,AR,Main,3,3.28,11,60.0,1.7825615924114107,2.253912993303273,1.7649091267794361,0.08158237788980774,0.5795978447174054,26.511912505642634,0.6273473872183526,0.19738411712391754,0.09182525112501236,0.09094630915749059,0.09138578014125148,0.004808964623178893,0.029197727531621216,0.39528101730167176,0.35007806767465716,0.10733333333333334,0.02882518127167127
S09,Se01,R12,AR,Main,4,3.24,11,60.0,1.4081819101496078,3.9649908050268006,1.7403895439265282,0.05904655171761154,0.6080751333966317,24.221335875308075,0.6017618665364405,0.20834990140857965,0.05904655171761154,0.08794274678044192,0.07349464924902674,-0.1965870669368018,0.03098941654491698,0.27171579264461637,0.24074330908606079,0.128,0.09405980784023994
S10,Se01,R01,AR,Main,0,2.321,11,60.0,1.603368868881802,0.737416747914052,1.7685441728770424,0.19267716808680185,0.4598547412123207,17.177010014406065,0.6649874611153915,0.2028670092662486,0.19267716808680185,0.1425781295140838,0.16762764880044284,0.14943548672080909,0.028977257721057168,0.541153644829062,0.5237175867429853,0.021333333333333333,0.06128990083362849
S10,Se01,R01,AR,Main,1,3.24,11,60.0,1.3872301772910502,1.4017792080062694,1.6828245399918054,0.1364527907326772,0.31953160787312224,19.0176259634178,0.6480919064544531,0.22479857783557278,0.1364527907326772,0.1377892325433171,0.13712101163799714,-0.004873220357242366,0.04238495881034407,0.5591017466181891,0.5610829341129819,0.006666666666666667,0.14470352465011654
